meter_id,date,temp_normed,log_mean_z,log_std_z
13,2018-10-07,0.3805956,-0.6402427,-0.48254165
14,2018-10-07,0.3805956,-0.04508341,0.42620063
15,2018-10-07,0.3805956,1.3416038,0.22475456
16,2018-10-07,0.3805956,0.67573917,0.95045364
17,2018-10-07,0.3805956,0.7051147,1.1102861
18,2018-10-07,0.3805956,-0.57489264,-0.4981822
19,2018-10-07,0.3805956,0.005252926,0.72168577
20,2018-10-07,0.3805956,0.887567,0.8510473
21,2018-10-07,0.3805956,-1.8000121,-1.2671304
22,2018-10-07,0.3805956,-0.9518765,-0.0872641
23,2018-10-07,0.3805956,-0.47638166,-0.4772392
0,2018-10-08,0.45697498,-1.5144305,-1.31597
1,2018-10-08,0.45697498,-0.31701937,0.3780492
2,2018-10-08,0.45697498,-2.25861,-0.9164965
3,2018-10-08,0.45697498,-0.34552097,0.5819361
4,2018-10-08,0.45697498,1.4538966,1.4437758
5,2018-10-08,0.45697498,1.0472399,0.74564767
6,2018-10-08,0.45697498,1.3862715,2.2965615
7,2018-10-08,0.45697498,-1.0259098,-1.2079388
8,2018-10-08,0.45697498,-0.55912375,0.16029169
9,2018-10-08,0.45697498,0.15366805,-0.3584684
10,2018-10-08,0.45697498,0.6979276,0.387255
11,2018-10-08,0.45697498,-0.29525435,0.29989293
12,2018-10-08,0.45697498,0.55853975,0.86003006
13,2018-10-08,0.45697498,-0.2861051,-0.18834971
14,2018-10-08,0.45697498,-0.28165317,0.044664618
15,2018-10-08,0.45697498,1.4915943,0.71918565
16,2018-10-08,0.45697498,0.5570886,0.9432494
17,2018-10-08,0.45697498,1.4222873,0.93316007
18,2018-10-08,0.45697498,-0.7117224,0.058661025
19,2018-10-08,0.45697498,-0.13264579,0.4006481
20,2018-10-08,0.45697498,1.1998298,1.110815
21,2018-10-08,0.45697498,-1.9056538,-1.2304691
22,2018-10-08,0.45697498,-0.5261505,0.0106816115
23,2018-10-08,0.45697498,-0.63285327,-1.0161186
0,2018-10-09,0.4894306,-1.4840158,-1.2169853
1,2018-10-09,0.4894306,-0.398637,0.48124844
2,2018-10-09,0.4894306,-2.4786348,-0.7956558
3,2018-10-09,0.4894306,-0.28723964,0.586995
4,2018-10-09,0.4894306,1.4536586,1.4708021
5,2018-10-09,0.4894306,1.1022061,0.8327365
6,2018-10-09,0.4894306,1.4075989,2.3399596
7,2018-10-09,0.4894306,-0.92732865,-0.66276586
8,2018-10-09,0.4894306,-0.6399959,0.25588477
9,2018-10-09,0.4894306,0.1157878,-0.038600594
10,2018-10-09,0.4894306,0.8730923,0.8967874
11,2018-10-09,0.4894306,-0.33883896,0.28376558
12,2018-10-09,0.4894306,0.5155529,0.8495985
13,2018-10-09,0.4894306,-0.4054956,-0.3994452
14,2018-10-09,0.4894306,-0.23375292,0.12817666
15,2018-10-09,0.4894306,1.5851331,0.3632097
16,2018-10-09,0.4894306,0.40638104,0.471156
17,2018-10-09,0.4894306,1.4601611,1.4135622
18,2018-10-09,0.4894306,-0.70913815,0.18834856
19,2018-10-09,0.4894306,-0.18031621,0.276725
20,2018-10-09,0.4894306,1.2774143,0.76598066
21,2018-10-09,0.4894306,-1.9455315,-1.2872894
22,2018-10-09,0.4894306,-0.63919395,0.04773355
23,2018-10-09,0.4894306,-0.7558176,-0.9650524
0,2018-10-10,0.56192845,-1.5401226,-1.2799157
1,2018-10-10,0.56192845,-0.4377252,0.31015337
2,2018-10-10,0.56192845,-2.3388171,-0.7848489
3,2018-10-10,0.56192845,-0.22108167,0.55565244
4,2018-10-10,0.56192845,1.3896205,1.2286443
5,2018-10-10,0.56192845,1.0733985,0.7782928
6,2018-10-10,0.56192845,1.3530643,2.2679944
7,2018-10-10,0.56192845,-0.8865889,-1.3278524
8,2018-10-10,0.56192845,-0.46175835,0.10267377
9,2018-10-10,0.56192845,0.1339299,-0.17133921
10,2018-10-10,0.56192845,0.9192483,0.8261487
11,2018-10-10,0.56192845,-0.2763484,0.468033
12,2018-10-10,0.56192845,0.5646464,0.9692128
13,2018-10-10,0.56192845,-0.38164642,-0.28971338
14,2018-10-10,0.56192845,-0.1792225,0.038496837
15,2018-10-10,0.56192845,1.5825988,0.31538504
16,2018-10-10,0.56192845,0.43526894,0.62022233
17,2018-10-10,0.56192845,1.536669,1.0635602
18,2018-10-10,0.56192845,-0.78935283,0.18949965
19,2018-10-10,0.56192845,-0.16964015,0.23357625
20,2018-10-10,0.56192845,1.303646,0.962388
21,2018-10-10,0.56192845,-1.969272,-1.0437138
22,2018-10-10,0.56192845,-0.60403556,-0.021017628
23,2018-10-10,0.56192845,-0.7993458,-1.0801634
0,2018-10-11,0.55606425,-1.3993341,-1.3500559
1,2018-10-11,0.55606425,-0.40530246,0.28356576
2,2018-10-11,0.55606425,-2.2426054,-1.5092983
3,2018-10-11,0.55606425,-0.10472132,0.666669
4,2018-10-11,0.55606425,1.4123935,1.4400345
5,2018-10-11,0.55606425,1.0911653,0.92120576
6,2018-10-11,0.55606425,1.4228594,2.3537502
7,2018-10-11,0.55606425,-0.89286345,-0.5117103
8,2018-10-11,0.55606425,-0.6395334,0.12369025
9,2018-10-11,0.55606425,0.050104197,-0.13539906
10,2018-10-11,0.55606425,1.001172,0.8110334
11,2018-10-11,0.55606425,-0.32696873,0.3512575
12,2018-10-11,0.55606425,0.5050099,0.7575245
13,2018-10-11,0.55606425,-0.2836314,-0.10868524
14,2018-10-11,0.55606425,-0.23467138,-0.27472967
15,2018-10-11,0.55606425,1.5757618,0.12641646
16,2018-10-11,0.55606425,0.41430172,0.59375995
17,2018-10-11,0.55606425,1.4743693,1.1522378
18,2018-10-11,0.55606425,-0.7350064,-0.044238474
19,2018-10-11,0.55606425,-0.1808837,0.27522066
20,2018-10-11,0.55606425,1.3176756,0.81893414
21,2018-10-11,0.55606425,-2.203007,-1.7698346
22,2018-10-11,0.55606425,-0.48746833,0.27159747
23,2018-10-11,0.55606425,-0.87528294,-0.91854113
0,2018-10-12,0.541836,-1.5045018,-1.3043002
1,2018-10-12,0.541836,-0.4530862,0.13297471
2,2018-10-12,0.541836,-2.4702194,-0.8317584
3,2018-10-12,0.541836,-0.17206934,0.67453945
4,2018-10-12,0.541836,1.3828908,1.3563718
5,2018-10-12,0.541836,1.0180125,0.6248547
6,2018-10-12,0.541836,1.2877959,2.2124722
7,2018-10-12,0.541836,-0.9482229,-1.6826671
8,2018-10-12,0.541836,-0.70131475,-0.055808812
9,2018-10-12,0.541836,-0.004742314,-0.22679457
10,2018-10-12,0.541836,0.78201526,0.6585397
11,2018-10-12,0.541836,-0.39912328,-0.13145924
12,2018-10-12,0.541836,0.5294257,0.73902345
13,2018-10-12,0.541836,-0.34156635,-0.36989528
14,2018-10-12,0.541836,-0.19677736,-0.2948862
15,2018-10-12,0.541836,1.5708089,0.011111976
16,2018-10-12,0.541836,0.41916057,0.6469283
17,2018-10-12,0.541836,1.0155668,1.3732142
18,2018-10-12,0.541836,-0.85306877,0.17367783
19,2018-10-12,0.541836,-0.22650938,0.05447649
20,2018-10-12,0.541836,1.25147,0.5954174
21,2018-10-12,0.541836,-2.0513263,-1.6498083
22,2018-10-12,0.541836,-0.7330442,-0.030640207
23,2018-10-12,0.541836,-1.0277174,-1.2275945
0,2018-10-13,0.46599877,-1.4326601,-1.1887406
1,2018-10-13,0.46599877,-0.41985148,0.088281706
2,2018-10-13,0.46599877,-2.425108,-1.0608764
3,2018-10-13,0.46599877,-0.43288147,0.15161191
4,2018-10-13,0.46599877,0.622007,-1.2999365
5,2018-10-13,0.46599877,0.77649075,0.09557967
6,2018-10-13,0.46599877,-0.20945504,-2.374211
7,2018-10-13,0.46599877,-1.1082137,-0.61714077
8,2018-10-13,0.46599877,-0.7615807,-0.22585636
9,2018-10-13,0.46599877,-0.1879974,-1.1767412
10,2018-10-13,0.46599877,0.0075706365,-0.06667492
11,2018-10-13,0.46599877,-0.5336386,-0.299009
12,2018-10-13,0.46599877,0.4393965,0.7516409
13,2018-10-13,0.46599877,-0.8492435,-0.8041779
14,2018-10-13,0.46599877,-0.11268054,0.05082549
15,2018-10-13,0.46599877,1.3667682,-0.12045044
16,2018-10-13,0.46599877,0.41834167,0.7120202
17,2018-10-13,0.46599877,0.31754282,1.0270545
18,2018-10-13,0.46599877,-0.90207744,-0.013224862
19,2018-10-13,0.46599877,0.006914594,0.36920717
20,2018-10-13,0.46599877,1.0980744,1.2365979
21,2018-10-13,0.46599877,-2.1074662,-1.6657821
22,2018-10-13,0.46599877,-1.2194207,-0.43916026
23,2018-10-13,0.46599877,-0.9126122,-1.3637035
0,2018-10-14,0.3874683,-1.4272182,-1.198033
1,2018-10-14,0.3874683,-0.4432786,0.407672
2,2018-10-14,0.3874683,-2.9220521,-1.3069538
3,2018-10-14,0.3874683,-0.52448887,-0.20160544
4,2018-10-14,0.3874683,0.62485045,-1.8957546
5,2018-10-14,0.3874683,0.6428976,-0.32559872
6,2018-10-14,0.3874683,-0.24021517,-2.318553
7,2018-10-14,0.3874683,-1.3341432,-1.4101658
8,2018-10-14,0.3874683,-0.78995794,-0.15132712
9,2018-10-14,0.3874683,-0.25991112,-2.275266
10,2018-10-14,0.3874683,-0.16613147,-0.7782506
11,2018-10-14,0.3874683,-0.44238493,0.07522543
12,2018-10-14,0.3874683,0.38925788,0.762168
13,2018-10-14,0.3874683,-0.7955508,-0.8418004
14,2018-10-14,0.3874683,-0.13882956,0.28403947
15,2018-10-14,0.3874683,1.2896934,0.0813163
16,2018-10-14,0.3874683,0.37432215,0.4012639
17,2018-10-14,0.3874683,0.62348473,1.0167933
18,2018-10-14,0.3874683,-0.8070431,-0.015999787
19,2018-10-14,0.3874683,-0.13327935,0.3176245
20,2018-10-14,0.3874683,0.8005918,0.98193765
21,2018-10-14,0.3874683,-2.222074,-2.0146964
22,2018-10-14,0.3874683,-1.0414158,-0.2897176
23,2018-10-14,0.3874683,-1.0114796,-1.0872205
0,2018-10-15,0.47044137,-1.5752374,-1.3757663
1,2018-10-15,0.47044137,-0.38005954,0.48646173
2,2018-10-15,0.47044137,-2.3292475,-1.1328908
3,2018-10-15,0.47044137,-0.29339862,0.42754275
4,2018-10-15,0.47044137,1.372029,1.1596429
5,2018-10-15,0.47044137,1.0204843,0.6609558
6,2018-10-15,0.47044137,1.3943211,2.1618652
7,2018-10-15,0.47044137,-1.1492654,-0.42814916
8,2018-10-15,0.47044137,-0.7596135,-0.20973326
9,2018-10-15,0.47044137,-0.10458553,-0.9943668
10,2018-10-15,0.47044137,0.5138591,0.8320115
11,2018-10-15,0.47044137,-0.4562609,-0.083655104
12,2018-10-15,0.47044137,0.4572243,0.69832146
13,2018-10-15,0.47044137,-0.5262014,-0.43462226
14,2018-10-15,0.47044137,-0.21621962,-0.08606698
15,2018-10-15,0.47044137,1.5279014,0.59373426
16,2018-10-15,0.47044137,0.5037152,0.8327633
17,2018-10-15,0.47044137,1.3853136,0.9976843
18,2018-10-15,0.47044137,-0.7028181,0.4384079
19,2018-10-15,0.47044137,-0.14782193,0.30556494
20,2018-10-15,0.47044137,1.116957,1.0628027
21,2018-10-15,0.47044137,-2.2248454,-1.5649364
22,2018-10-15,0.47044137,-0.94253457,-0.66235924
23,2018-10-15,0.47044137,-1.2005253,-0.55870336
0,2018-10-16,0.36420304,-1.5873631,-1.2972089
1,2018-10-16,0.36420304,-0.501893,0.21534947
2,2018-10-16,0.36420304,-2.6124053,-0.8181417
3,2018-10-16,0.36420304,-0.300388,0.48411465
4,2018-10-16,0.36420304,1.3533102,1.229223
5,2018-10-16,0.36420304,1.0295419,0.8132769
6,2018-10-16,0.36420304,1.3790073,2.2403295
7,2018-10-16,0.36420304,-1.203744,-1.474519
8,2018-10-16,0.36420304,-0.77792484,-0.012135335
9,2018-10-16,0.36420304,0.064147174,0.16782343
10,2018-10-16,0.36420304,0.53830564,0.8414224
11,2018-10-16,0.36420304,-0.49247628,-0.12684874
12,2018-10-16,0.36420304,0.40814915,0.6442184
13,2018-10-16,0.36420304,-0.46875322,-0.45262158
14,2018-10-16,0.36420304,-0.35194147,-0.17933758
15,2018-10-16,0.36420304,1.5164886,0.021961974
16,2018-10-16,0.36420304,0.43732008,0.71464
17,2018-10-16,0.36420304,1.3877226,1.1655729
18,2018-10-16,0.36420304,-0.8425294,0.042533893
19,2018-10-16,0.36420304,-0.22960563,0.26361272
20,2018-10-16,0.36420304,1.1467656,0.7947019
21,2018-10-16,0.36420304,-2.248173,-1.8622504
22,2018-10-16,0.36420304,-0.99912214,-0.56724083
23,2018-10-16,0.36420304,-1.2693808,-0.41911134
0,2018-10-17,0.3601245,-1.7214679,-1.3576567
1,2018-10-17,0.3601245,-0.50345236,0.28435937
2,2018-10-17,0.3601245,-2.6832662,-1.6148162
3,2018-10-17,0.3601245,-0.32820418,0.25553325
4,2018-10-17,0.3601245,1.3143803,1.030688
5,2018-10-17,0.3601245,1.0162963,0.73770356
6,2018-10-17,0.3601245,1.2938861,2.3233106
7,2018-10-17,0.3601245,-1.1287473,-0.62996554
8,2018-10-17,0.3601245,-0.7341063,-0.38404953
9,2018-10-17,0.3601245,0.14184827,0.12549359
10,2018-10-17,0.3601245,0.49154633,0.60721135
11,2018-10-17,0.3601245,-0.5264088,-0.18463542
12,2018-10-17,0.3601245,0.45573837,0.72500134
13,2018-10-17,0.3601245,-0.491567,-0.49500608
14,2018-10-17,0.3601245,-0.31016624,-0.23937657
15,2018-10-17,0.3601245,1.5061722,0.24294126
16,2018-10-17,0.3601245,0.43590158,0.5273566
17,2018-10-17,0.3601245,1.3341446,1.1876047
18,2018-10-17,0.3601245,-0.7270458,-0.07666611
19,2018-10-17,0.3601245,-0.2233792,0.24842897
20,2018-10-17,0.3601245,1.1215557,0.25317296
21,2018-10-17,0.3601245,-2.2298782,-1.6875074
22,2018-10-17,0.3601245,-0.8402131,-0.26210108
23,2018-10-17,0.3601245,-1.0618416,-0.8791325
0,2018-10-18,0.38139895,-1.5882931,-1.4972721
1,2018-10-18,0.38139895,-0.43647137,0.22871184
2,2018-10-18,0.38139895,-3.0471573,-1.3671148
3,2018-10-18,0.38139895,-0.23795113,0.54359347
4,2018-10-18,0.38139895,1.3310685,1.0698212
5,2018-10-18,0.38139895,1.0176216,0.7031751
6,2018-10-18,0.38139895,1.2012557,2.2038772
7,2018-10-18,0.38139895,-1.229192,-1.737152
8,2018-10-18,0.38139895,-0.71730703,-0.07900453
9,2018-10-18,0.38139895,0.09744843,0.22658303
10,2018-10-18,0.38139895,0.3696023,0.776271
11,2018-10-18,0.38139895,-0.5716633,-0.18763666
12,2018-10-18,0.38139895,0.4271918,0.5630883
13,2018-10-18,0.38139895,-0.45141765,-0.4250267
14,2018-10-18,0.38139895,-0.25103024,-0.18522784
15,2018-10-18,0.38139895,1.5098451,0.09935705
16,2018-10-18,0.38139895,0.385451,0.51450074
17,2018-10-18,0.38139895,1.3112946,1.0862633
18,2018-10-18,0.38139895,-0.84660375,0.08755408
19,2018-10-18,0.38139895,-0.23564121,0.093555585
20,2018-10-18,0.38139895,1.154184,0.69378
21,2018-10-18,0.38139895,-2.3469534,-1.9848089
22,2018-10-18,0.38139895,-0.9560633,-0.37168637
23,2018-10-18,0.38139895,-1.2224256,-1.0198995
0,2018-10-19,0.2636676,-1.5447406,-1.6204996
1,2018-10-19,0.2636676,-0.4641435,0.07405401
2,2018-10-19,0.2636676,-3.5899866,-1.0604066
3,2018-10-19,0.2636676,-0.2894087,0.455716
4,2018-10-19,0.2636676,1.2717113,0.8979826
5,2018-10-19,0.2636676,1.0369405,0.8369983
6,2018-10-19,0.2636676,1.2139984,2.2053049
7,2018-10-19,0.2636676,-1.2764945,-0.9563853
8,2018-10-19,0.2636676,-0.69454145,-0.39325076
9,2018-10-19,0.2636676,-0.010167738,-0.37357718
10,2018-10-19,0.2636676,0.41752228,0.54150647
11,2018-10-19,0.2636676,-0.44670516,-0.09405901
12,2018-10-19,0.2636676,0.41722134,0.5593731
13,2018-10-19,0.2636676,-0.47923478,-0.56603414
14,2018-10-19,0.2636676,-0.20845537,-0.1912395
15,2018-10-19,0.2636676,1.5194696,0.20232041
16,2018-10-19,0.2636676,0.519413,0.7055168
17,2018-10-19,0.2636676,0.8340247,1.516365
18,2018-10-19,0.2636676,-0.8493445,-0.17244466
19,2018-10-19,0.2636676,-0.18907964,0.18817422
20,2018-10-19,0.2636676,1.2637036,0.82484573
21,2018-10-19,0.2636676,-2.120509,-1.6887053
22,2018-10-19,0.2636676,-0.9845837,-0.7444709
23,2018-10-19,0.2636676,-1.1846129,-1.086769
0,2018-10-20,0.09825365,-1.4804498,-1.509391
1,2018-10-20,0.09825365,-0.45525068,-0.03243454
2,2018-10-20,0.09825365,-2.3749306,-0.91731906
3,2018-10-20,0.09825365,-0.5097545,0.008472641
4,2018-10-20,0.09825365,0.6547678,-2.9205792
5,2018-10-20,0.09825365,0.6909937,0.13060637
6,2018-10-20,0.09825365,-0.38597676,-1.8275862
7,2018-10-20,0.09825365,-1.3201388,-1.872855
8,2018-10-20,0.09825365,-0.8492316,-0.39920202
9,2018-10-20,0.09825365,-0.33867794,-2.1231117
10,2018-10-20,0.09825365,0.37234116,0.0458439
11,2018-10-20,0.09825365,-0.54536843,-0.23537864
12,2018-10-20,0.09825365,0.5020077,0.72150934
13,2018-10-20,0.09825365,-0.7748401,-0.9528615
14,2018-10-20,0.09825365,-0.25079763,-0.0078838635
15,2018-10-20,0.09825365,1.3443848,-0.043353774
16,2018-10-20,0.09825365,0.51789814,0.643103
17,2018-10-20,0.09825365,-0.09134219,0.27160954
18,2018-10-20,0.09825365,-0.7698326,-0.09543526
19,2018-10-20,0.09825365,-0.18476032,0.12901111
20,2018-10-20,0.09825365,0.9629522,0.8080869
21,2018-10-20,0.09825365,-2.183828,-1.7389487
22,2018-10-20,0.09825365,-1.2560201,-0.51360875
23,2018-10-20,0.09825365,-0.89702684,-0.47862887
0,2018-10-21,-0.11874699,-1.5311738,-1.1710608
1,2018-10-21,-0.11874699,-0.4360479,0.17508514
2,2018-10-21,-0.11874699,-2.1308153,-0.9835548
3,2018-10-21,-0.11874699,-0.5425878,-0.1479567
4,2018-10-21,-0.11874699,0.60902244,-1.4802082
5,2018-10-21,-0.11874699,0.59771466,-0.5286251
6,2018-10-21,-0.11874699,-0.34718356,-1.7632898
7,2018-10-21,-0.11874699,-1.2810359,-1.1287187
8,2018-10-21,-0.11874699,-0.7807614,-0.034178816
9,2018-10-21,-0.11874699,-0.38434583,-2.217014
10,2018-10-21,-0.11874699,0.2552422,-0.7708704
11,2018-10-21,-0.11874699,-0.58000654,0.029474543
12,2018-10-21,-0.11874699,0.41682908,0.7746892
13,2018-10-21,-0.11874699,-0.7421109,-0.9084621
14,2018-10-21,-0.11874699,-0.2859147,-0.1930373
15,2018-10-21,-0.11874699,1.2428538,-0.04643095
16,2018-10-21,-0.11874699,0.43866155,0.5541074
17,2018-10-21,-0.11874699,0.011472024,0.7266085
18,2018-10-21,-0.11874699,-0.80486846,-0.123046234
19,2018-10-21,-0.11874699,-0.18603984,0.38053146
20,2018-10-21,-0.11874699,0.8529183,0.88165027
21,2018-10-21,-0.11874699,-2.119858,-1.447804
22,2018-10-21,-0.11874699,-1.2086198,-0.86099035
23,2018-10-21,-0.11874699,-0.90969163,-1.1677676
0,2018-10-22,-0.12870614,-1.5435437,-1.3686104
1,2018-10-22,-0.12870614,-0.3876586,0.34778678
2,2018-10-22,-0.12870614,-2.122522,-0.5556001
3,2018-10-22,-0.12870614,-0.31910586,0.38124585
4,2018-10-22,-0.12870614,1.1863415,0.89751697
5,2018-10-22,-0.12870614,1.0231851,0.674322
6,2018-10-22,-0.12870614,1.2419372,2.2149794
7,2018-10-22,-0.12870614,-1.0360343,-0.90959936
8,2018-10-22,-0.12870614,-0.5707591,0.049912408
9,2018-10-22,-0.12870614,0.02617563,-0.033171374
10,2018-10-22,-0.12870614,0.71075946,0.14724709
11,2018-10-22,-0.12870614,-0.4729744,0.044793494
12,2018-10-22,-0.12870614,0.51136756,0.82027626
13,2018-10-22,-0.12870614,-0.3816923,-0.48102272
14,2018-10-22,-0.12870614,-0.3172249,-0.07894336
15,2018-10-22,-0.12870614,1.5258521,0.6269927
16,2018-10-22,-0.12870614,0.49277815,0.79855365
17,2018-10-22,-0.12870614,0.7806619,0.84937143
18,2018-10-22,-0.12870614,-0.7663198,0.025328936
19,2018-10-22,-0.12870614,-0.05820288,0.39386025
20,2018-10-22,-0.12870614,1.202237,1.1447854
21,2018-10-22,-0.12870614,-2.1055548,-1.1086286
22,2018-10-22,-0.12870614,-0.89321536,-0.22613847
23,2018-10-22,-0.12870614,-0.7518254,-1.0797921
0,2018-10-23,-0.051835697,-1.5332323,-1.0835432
1,2018-10-23,-0.051835697,-0.43435642,0.18051724
2,2018-10-23,-0.051835697,-2.23857,-0.74307317
3,2018-10-23,-0.051835697,-0.30914822,0.36704096
4,2018-10-23,-0.051835697,1.2434548,0.9304398
5,2018-10-23,-0.051835697,1.0926636,0.8417971
6,2018-10-23,-0.051835697,1.3397434,2.1985881
7,2018-10-23,-0.051835697,-1.1573646,-0.87336576
8,2018-10-23,-0.051835697,-0.58015335,0.04958158
9,2018-10-23,-0.051835697,0.09164406,0.17646696
10,2018-10-23,-0.051835697,0.8901631,0.4909721
11,2018-10-23,-0.051835697,-0.40139788,0.019062964
12,2018-10-23,-0.051835697,0.49548718,0.6755402
13,2018-10-23,-0.051835697,-0.4000087,-0.615408
14,2018-10-23,-0.051835697,-0.32806244,-0.19788714
15,2018-10-23,-0.051835697,1.5117049,0.4826688
16,2018-10-23,-0.051835697,0.4077046,0.8742574
17,2018-10-23,-0.051835697,0.7694353,0.36803806
18,2018-10-23,-0.051835697,-0.7774615,0.114227615
19,2018-10-23,-0.051835697,-0.087620184,0.3787425
20,2018-10-23,-0.051835697,1.2591347,0.5934769
21,2018-10-23,-0.051835697,-2.048521,-1.3063267
22,2018-10-23,-0.051835697,-0.99525607,-0.5125279
23,2018-10-23,-0.051835697,-1.1747915,-0.300096
0,2018-10-24,0.16557112,-1.5930129,-1.3953712
1,2018-10-24,0.16557112,-0.38741913,0.27368253
2,2018-10-24,0.16557112,-1.9841976,-0.95827556
3,2018-10-24,0.16557112,-0.3540353,0.42042562
4,2018-10-24,0.16557112,1.2316813,1.1050987
5,2018-10-24,0.16557112,1.0767016,0.82764846
6,2018-10-24,0.16557112,1.3543465,2.121278
7,2018-10-24,0.16557112,-1.1362534,-0.80235344
8,2018-10-24,0.16557112,-0.45877725,-0.62403697
9,2018-10-24,0.16557112,0.06421186,0.46936417
10,2018-10-24,0.16557112,0.73592854,-0.097021125
11,2018-10-24,0.16557112,-0.4499051,-0.08601271
12,2018-10-24,0.16557112,0.58637565,0.86514956
13,2018-10-24,0.16557112,-0.36475036,-0.5377471
14,2018-10-24,0.16557112,-0.2993613,-0.32559007
15,2018-10-24,0.16557112,1.5053606,0.5883647
16,2018-10-24,0.16557112,0.51294523,0.5108509
17,2018-10-24,0.16557112,0.64826703,0.7187442
18,2018-10-24,0.16557112,-0.58067083,0.5842103
19,2018-10-24,0.16557112,-0.12266523,0.45898977
20,2018-10-24,0.16557112,1.0790409,0.60738164
21,2018-10-24,0.16557112,-2.0107615,-1.6416353
22,2018-10-24,0.16557112,-0.7825103,-0.4139537
23,2018-10-24,0.16557112,-1.744366,-0.77202415
0,2018-10-25,0.027959896,-1.6927143,-1.8368764
1,2018-10-25,0.027959896,-0.32521942,0.3764497
2,2018-10-25,0.027959896,-2.3161616,-0.84781146
3,2018-10-25,0.027959896,-0.386803,0.30755815
4,2018-10-25,0.027959896,1.3051883,0.9643438
5,2018-10-25,0.027959896,1.0547096,0.60372394
6,2018-10-25,0.027959896,1.2491578,2.094182
7,2018-10-25,0.027959896,-1.0401601,-0.5345301
8,2018-10-25,0.027959896,-0.55956924,-0.07460673
9,2018-10-25,0.027959896,-0.21795377,-0.12579489
10,2018-10-25,0.027959896,1.0581182,0.5449394
11,2018-10-25,0.027959896,-0.4389313,-0.0024237684
12,2018-10-25,0.027959896,0.5780971,0.84616023
13,2018-10-25,0.027959896,-0.38664564,-0.4484497
14,2018-10-25,0.027959896,-0.34809145,-0.05373217
15,2018-10-25,0.027959896,1.5195646,0.29761645
16,2018-10-25,0.027959896,0.45759502,0.7554624
17,2018-10-25,0.027959896,0.32985026,1.2478138
18,2018-10-25,0.027959896,-0.46294153,0.63882464
19,2018-10-25,0.027959896,-0.25095865,0.39408177
20,2018-10-25,0.027959896,1.1778777,0.5482561
21,2018-10-25,0.027959896,-1.913112,-1.447086
22,2018-10-25,0.027959896,-0.84640604,-0.1607886
23,2018-10-25,0.027959896,-1.3790789,-1.3638285
0,2018-10-26,-0.18658255,-1.5058634,-1.2858183
1,2018-10-26,-0.18658255,-0.25210604,0.49710765
2,2018-10-26,-0.18658255,-1.8144015,-0.9390749
3,2018-10-26,-0.18658255,-0.30191067,0.5806408
4,2018-10-26,-0.18658255,1.1148884,1.1083925
5,2018-10-26,-0.18658255,1.0915998,0.730468
6,2018-10-26,-0.18658255,1.2267454,2.20382
7,2018-10-26,-0.18658255,-0.71492046,-1.3051163
8,2018-10-26,-0.18658255,-0.29117268,-0.070620686
9,2018-10-26,-0.18658255,-0.15637846,-0.34378234
10,2018-10-26,-0.18658255,1.066699,0.44949207
11,2018-10-26,-0.18658255,-0.32233468,0.055351216
12,2018-10-26,-0.18658255,0.6533424,0.8299353
13,2018-10-26,-0.18658255,-0.41296577,-0.54571766
14,2018-10-26,-0.18658255,-0.0870926,-0.078709185
15,2018-10-26,-0.18658255,1.5518878,0.33991405
16,2018-10-26,-0.18658255,0.6675033,0.6313934
17,2018-10-26,-0.18658255,0.15032773,1.033322
18,2018-10-26,-0.18658255,-0.66849655,-0.48734528
19,2018-10-26,-0.18658255,-0.16196033,0.27726296
20,2018-10-26,-0.18658255,1.4333932,0.9785918
21,2018-10-26,-0.18658255,-1.9425908,-1.6760621
22,2018-10-26,-0.18658255,-0.8407563,-0.5246768
23,2018-10-26,-0.18658255,-1.8199104,0.44872224
0,2018-10-27,-0.7868047,-1.2196922,-0.4149312
1,2018-10-27,-0.7868047,0.04438057,0.64779633
2,2018-10-27,-0.7868047,-1.4646869,-0.80345315
3,2018-10-27,-0.7868047,-0.43201578,0.016363027
4,2018-10-27,-0.7868047,0.19719897,-0.59062564
5,2018-10-27,-0.7868047,0.8090938,0.44046918
6,2018-10-27,-0.7868047,-0.23481084,-2.387755
7,2018-10-27,-0.7868047,-0.8143866,0.0236094
8,2018-10-27,-0.7868047,0.10839883,0.52466553
9,2018-10-27,-0.7868047,-0.264152,-2.1765587
10,2018-10-27,-0.7868047,0.5604042,0.0390463
11,2018-10-27,-0.7868047,-0.11641264,0.34193584
12,2018-10-27,-0.7868047,0.81958675,1.316395
13,2018-10-27,-0.7868047,-0.5975495,-0.85171545
14,2018-10-27,-0.7868047,0.18072039,0.82332295
15,2018-10-27,-0.7868047,1.3455634,0.32501107
16,2018-10-27,-0.7868047,0.93905026,1.1583163
17,2018-10-27,-0.7868047,-0.014991255,0.48060328
18,2018-10-27,-0.7868047,-0.49033794,-0.21429773
19,2018-10-27,-0.7868047,0.113158576,0.6412649
20,2018-10-27,-0.7868047,1.1899639,1.3112192
21,2018-10-27,-0.7868047,-1.8745137,-1.372099
22,2018-10-27,-0.7868047,-0.80528134,-0.3872109
23,2018-10-27,-0.7868047,-1.7051328,0.6696804
0,2018-10-28,-0.8881827,-1.0982451,-0.62283194
1,2018-10-28,-0.8881827,0.33786407,0.9169662
2,2018-10-28,-0.8881827,-1.3573841,-1.0080951
3,2018-10-28,-0.8881827,-0.40186858,-0.024518648
4,2018-10-28,-0.8881827,0.010166362,-3.2713609
